order_id,return_reason,refund_amount,refund_status
70209,Poor Quality,4069.25,Rejected
70217,Late Delivery,2422.34,Pending
70228,Changed Mind,4746.59,Refunded
70253,Late Delivery,3534.64,Refunded
70254,Changed Mind,1037.5,Rejected
70272,Wrong Item Delivered,1647.32,Pending
70274,Changed Mind,1977.47,Pending
70289,Poor Quality,1131.55,Rejected
70292,Changed Mind,3917.9,Pending
70305,Size Issue,630.77,Refunded
70314,Size Issue,4532.57,Refunded
70319,Changed Mind,4322.22,Pending
70326,Changed Mind,201.18,Pending
70332,Poor Quality,2638.04,Rejected
70334,Size Issue,3148.34,Refunded
70354,Size Issue,4992.75,Pending
70355,Poor Quality,658.76,Refunded
70372,Poor Quality,929.98,Pending
70384,Changed Mind,2536,Refunded
70403,Damaged Product,1882.1,Rejected
70430,Size Issue,1301.37,Rejected
70437,Damaged Product,119.15,Rejected
70439,Poor Quality,2192.37,Pending
70444,Wrong Item Delivered,509.44,Pending
70455,Damaged Product,3864.78,Refunded
70456,Size Issue,1632.26,Pending
70461,Changed Mind,4562.72,Pending
70490,Changed Mind,4445.08,Pending
70492,Damaged Product,4893.21,Pending
70506,Size Issue,3162.64,Pending
70513,Size Issue,2669.31,Pending
70524,Late Delivery,2225.31,Pending
70526,Size Issue,4425.94,Rejected
70536,Poor Quality,3617.62,Refunded
70541,Changed Mind,4967.81,Pending
70542,Poor Quality,1785.53,Refunded
70545,Size Issue,4083.1,Rejected
70573,Size Issue,4675.42,Pending
70604,Damaged Product,4073.24,Pending
70612,Changed Mind,286.8,Pending
70635,Damaged Product,1556.75,Rejected
70637,Size Issue,4661.63,Pending
70643,Poor Quality,4941.64,Rejected
70644,Wrong Item Delivered,3327.59,Rejected
70645,Late Delivery,3582.23,Refunded
70650,Poor Quality,119.87,Refunded
70654,Poor Quality,463.34,Pending
70663,Poor Quality,1279.6,Refunded
70681,Poor Quality,4521.25,Refunded
70687,Poor Quality,1733.11,Rejected
70695,Changed Mind,1942.94,Rejected
70701,Changed Mind,2644.71,Rejected
70702,Wrong Item Delivered,4587.01,Pending
70703,Wrong Item Delivered,1410.57,Refunded
70727,Changed Mind,3771.42,Rejected
70728,Late Delivery,4214.58,Refunded
70736,Wrong Item Delivered,4517.43,Rejected
70749,Damaged Product,3782.28,Refunded
70752,Damaged Product,1719.84,Refunded
70754,Damaged Product,1367.03,Rejected
70756,Changed Mind,1299.46,Refunded
70763,Size Issue,256.98,Rejected
70764,Damaged Product,3102.46,Pending
70766,Wrong Item Delivered,2129.66,Rejected
70772,Size Issue,4456.12,Rejected
70777,Changed Mind,3287.41,Refunded
70781,Damaged Product,4956.44,Pending
70788,Wrong Item Delivered,764.32,Refunded
70791,Wrong Item Delivered,3909.1,Pending
70799,Late Delivery,214.19,Pending
70848,Size Issue,2975.77,Pending
70849,Wrong Item Delivered,3059.3,Rejected
70851,Damaged Product,2541.16,Pending
70859,Damaged Product,1437.76,Refunded
70864,Late Delivery,2892.62,Rejected
70870,Damaged Product,1069.38,Pending
70901,Wrong Item Delivered,4861.57,Refunded
70911,Poor Quality,250.39,Rejected
70921,Changed Mind,3363.38,Pending
70922,Poor Quality,4340.08,Pending
70926,Damaged Product,1716.18,Pending
70935,Late Delivery,684.99,Rejected
70944,Late Delivery,1798.62,Rejected
70952,Late Delivery,218,Pending
70956,Late Delivery,760.59,Refunded
70978,Wrong Item Delivered,4747.79,Rejected
70981,Damaged Product,4325.71,Pending
70992,Changed Mind,2379.78,Pending
70995,Late Delivery,2858.8,Refunded
71008,Poor Quality,780.94,Pending
71021,Late Delivery,1922.53,Refunded
71047,Damaged Product,3388.46,Refunded
71054,Poor Quality,3236.69,Refunded
71057,Late Delivery,4099.2,Refunded
71064,Damaged Product,2153.11,Pending
71069,Poor Quality,403.27,Rejected
71079,Damaged Product,3714.89,Rejected
71086,Wrong Item Delivered,3918.08,Rejected
71090,Changed Mind,4231.27,Pending
71093,Changed Mind,990.5,Refunded
71097,Poor Quality,2841.55,Pending
71098,Changed Mind,1690.27,Pending
71103,Damaged Product,4940.41,Pending
71104,Size Issue,4479.58,Rejected
71116,Size Issue,2294.57,Refunded
71121,Size Issue,1401,Pending
71128,Size Issue,1617.94,Refunded
71129,Size Issue,127.23,Pending
71132,Size Issue,1202.77,Refunded
71134,Damaged Product,1583.89,Refunded
71136,Damaged Product,3943.61,Pending
71141,Changed Mind,3654.98,Refunded
71158,Size Issue,2054.44,Rejected
71167,Poor Quality,4731.23,Pending
71168,Late Delivery,1009.83,Refunded
71172,Poor Quality,399.19,Rejected
71176,Size Issue,220.51,Pending
71179,Wrong Item Delivered,278.11,Pending
71189,Poor Quality,4629.18,Rejected
71198,Damaged Product,3189.99,Pending
71205,Size Issue,3148.3,Refunded
71212,Late Delivery,716.93,Rejected
71214,Wrong Item Delivered,4634.95,Refunded
71215,Late Delivery,1929.42,Pending
71229,Damaged Product,4050.7,Rejected
71232,Poor Quality,123.98,Refunded
71237,Late Delivery,1946.16,Refunded
71241,Late Delivery,516.3,Pending
71250,Poor Quality,3821.73,Pending
71259,Late Delivery,4836.27,Pending
71262,Damaged Product,3854.31,Rejected
71297,Wrong Item Delivered,2182.52,Rejected
71312,Damaged Product,1085.79,Rejected
71357,Damaged Product,4557.22,Rejected
71374,Late Delivery,4414.52,Refunded
71376,Poor Quality,1181.02,Refunded
71382,Wrong Item Delivered,1205.77,Rejected
71396,Size Issue,2701.41,Refunded
71417,Late Delivery,3246.56,Rejected
71423,Size Issue,4012.02,Rejected
71424,Changed Mind,2751.35,Rejected
71434,Poor Quality,110.26,Rejected
71438,Late Delivery,2759.57,Refunded
71445,Late Delivery,1966.31,Refunded
71454,Damaged Product,629.48,Rejected
71465,Damaged Product,130.25,Pending
71469,Changed Mind,1776.98,Pending
71470,Poor Quality,954.03,Pending
71485,Size Issue,1713.05,Refunded
71491,Changed Mind,835.07,Pending
71495,Size Issue,4470.72,Pending
71497,Changed Mind,584.73,Refunded
71500,Poor Quality,747.85,Rejected
71511,Changed Mind,705.12,Refunded
71516,Size Issue,1630.46,Rejected
71533,Wrong Item Delivered,2662.9,Rejected
71536,Damaged Product,1776.37,Refunded
71549,Changed Mind,1545.52,Refunded
71558,Wrong Item Delivered,1026.87,Rejected
71563,Late Delivery,4871.48,Pending
71580,Poor Quality,2995.46,Pending
71587,Poor Quality,3966.85,Pending
71631,Wrong Item Delivered,1336.45,Rejected
71639,Changed Mind,782.76,Pending
71640,Wrong Item Delivered,4094.77,Refunded
71665,Poor Quality,1462.39,Refunded
71670,Poor Quality,2266.56,Refunded
71681,Poor Quality,4807.87,Refunded
71685,Poor Quality,2999.57,Refunded
71686,Wrong Item Delivered,1977.86,Pending
71694,Changed Mind,2189.3,Refunded
71715,Late Delivery,3475.91,Refunded
71719,Wrong Item Delivered,538.6,Pending
71723,Damaged Product,2197.08,Refunded
71729,Damaged Product,3584.07,Pending
71733,Wrong Item Delivered,1459.76,Rejected
71734,Wrong Item Delivered,4576.91,Pending
71750,Size Issue,2017.65,Rejected
71757,Late Delivery,2173.94,Pending
71770,Poor Quality,1856.24,Rejected
71791,Damaged Product,4259.65,Pending
71792,Late Delivery,309.67,Refunded
71799,Late Delivery,519.72,Pending
71808,Changed Mind,1014.03,Rejected
71809,Size Issue,2703.52,Pending
71822,Wrong Item Delivered,697.41,Pending
71827,Changed Mind,2166.56,Pending
71829,Damaged Product,2998.82,Pending
71830,Wrong Item Delivered,1372.18,Rejected
71857,Damaged Product,4558.56,Refunded
71860,Changed Mind,4966.98,Pending
71864,Damaged Product,1056.21,Pending
71868,Changed Mind,1252.62,Rejected
71883,Size Issue,2735.05,Refunded
71894,Damaged Product,3107.06,Pending
71895,Changed Mind,2899.28,Refunded
71904,Size Issue,3076.46,Rejected
71907,Wrong Item Delivered,4793.72,Pending
71921,Size Issue,1892.78,Rejected
71954,Changed Mind,747.76,Refunded
71956,Wrong Item Delivered,855.45,Pending
71965,Damaged Product,2542.42,Rejected
71966,Late Delivery,4144.7,Pending
71973,Late Delivery,734.56,Rejected
71978,Changed Mind,1712.11,Pending
71982,Wrong Item Delivered,3456.59,Pending
71984,Poor Quality,637.93,Refunded
71996,Size Issue,1174.57,Rejected
72004,Changed Mind,4587.5,Rejected
72024,Damaged Product,3164.54,Pending
72025,Late Delivery,596.54,Refunded
72031,Late Delivery,2370.96,Refunded
72036,Poor Quality,1113.52,Rejected
72038,Late Delivery,4439.74,Rejected
72041,Poor Quality,1376.78,Refunded
72051,Size Issue,1883.97,Rejected
72052,Wrong Item Delivered,4345.69,Rejected
72055,Changed Mind,4290.62,Pending
72073,Wrong Item Delivered,4694.19,Pending
72082,Changed Mind,1903.41,Pending
72085,Late Delivery,4623.04,Rejected
72086,Poor Quality,4421.75,Rejected
72094,Changed Mind,4617.48,Rejected
72098,Wrong Item Delivered,2934.51,Refunded
72108,Size Issue,4275.43,Pending
72111,Wrong Item Delivered,4327.07,Refunded
72120,Wrong Item Delivered,3896.79,Pending
72142,Changed Mind,3338.65,Refunded
72147,Late Delivery,2510.41,Pending
72155,Damaged Product,4518.29,Rejected
72158,Changed Mind,4955.36,Pending
72166,Poor Quality,1210.73,Rejected
72174,Late Delivery,3215.21,Refunded
72190,Damaged Product,2183.57,Rejected
72192,Late Delivery,1076.74,Rejected
72202,Poor Quality,555.94,Refunded
72203,Late Delivery,4785.31,Pending
72216,Wrong Item Delivered,1257.09,Refunded
72222,Damaged Product,3379.13,Pending
72233,Changed Mind,3682.17,Pending
72235,Poor Quality,149.87,Refunded
72259,Size Issue,3071.28,Rejected
72264,Wrong Item Delivered,2025.21,Refunded
72272,Wrong Item Delivered,161.13,Rejected
72277,Wrong Item Delivered,455.05,Refunded
72285,Wrong Item Delivered,4809.93,Rejected
72295,Damaged Product,2379.13,Rejected
72307,Late Delivery,3196.35,Rejected
72321,Poor Quality,1925.15,Pending
72326,Wrong Item Delivered,2487.96,Rejected
72339,Poor Quality,2155.49,Refunded
72351,Size Issue,2219.33,Pending
72355,Damaged Product,2688.45,Refunded
72356,Changed Mind,4504.59,Rejected
72358,Size Issue,2839.38,Pending
72370,Damaged Product,2120.18,Rejected
72371,Changed Mind,2038.96,Pending
72381,Damaged Product,1644.02,Pending
72392,Late Delivery,258.14,Rejected
72397,Damaged Product,3877.99,Pending
72400,Wrong Item Delivered,4678.89,Refunded
72417,Late Delivery,3459.53,Refunded
72429,Damaged Product,4618.85,Pending
72431,Damaged Product,4723.77,Refunded
72434,Wrong Item Delivered,1937.11,Pending
72439,Late Delivery,4154.66,Refunded
72443,Changed Mind,1294.67,Refunded
72445,Poor Quality,1970.99,Refunded
72453,Late Delivery,3874.21,Pending
72457,Size Issue,1342.3,Refunded
72473,Size Issue,3430.07,Pending
72475,Wrong Item Delivered,1968.85,Rejected
72477,Late Delivery,1814.65,Pending
72489,Size Issue,3228.58,Rejected
72499,Size Issue,2262.75,Pending
72530,Wrong Item Delivered,731.72,Rejected
72557,Poor Quality,1479.37,Rejected
72568,Wrong Item Delivered,791.71,Refunded
72586,Late Delivery,1471.74,Rejected
72587,Late Delivery,2610.02,Pending
72594,Wrong Item Delivered,1024.1,Rejected
72602,Wrong Item Delivered,4494.78,Pending
72604,Size Issue,4911.4,Rejected
72608,Wrong Item Delivered,3891.73,Rejected
72637,Poor Quality,1631.82,Pending
72646,Late Delivery,4152.69,Pending
72654,Poor Quality,1505.04,Rejected
72664,Poor Quality,2522.68,Rejected
72665,Poor Quality,2768.45,Pending
72666,Changed Mind,1943.43,Rejected
72672,Late Delivery,179.42,Pending
72679,Late Delivery,4255.36,Refunded
72685,Size Issue,1223.7,Pending
72697,Damaged Product,4513.32,Refunded
72701,Changed Mind,2891.89,Refunded
72713,Poor Quality,4339.51,Refunded
72718,Changed Mind,491.72,Rejected
72726,Size Issue,4191.89,Pending
72733,Poor Quality,1935.75,Rejected
72739,Size Issue,3225.89,Pending
72749,Damaged Product,2607.19,Pending
72762,Poor Quality,854.88,Refunded
72777,Wrong Item Delivered,3591.07,Rejected
72795,Late Delivery,1638.77,Refunded
72798,Damaged Product,1651.19,Rejected
72806,Late Delivery,755.2,Rejected
72813,Late Delivery,4590.74,Refunded
72820,Poor Quality,4425.1,Refunded
72837,Wrong Item Delivered,2294.3,Rejected
72852,Damaged Product,1241.85,Pending
72855,Poor Quality,1540.84,Rejected
72871,Poor Quality,2586.17,Pending
72875,Size Issue,2726.32,Refunded
72884,Changed Mind,4083.73,Refunded
72889,Damaged Product,245.47,Refunded
72906,Damaged Product,3825.97,Rejected
72921,Damaged Product,4244.19,Refunded
72926,Size Issue,791.27,Rejected
72953,Wrong Item Delivered,2954.14,Pending
72957,Poor Quality,2126.89,Refunded
72962,Changed Mind,3075.37,Rejected
72964,Poor Quality,2514.99,Pending
72968,Late Delivery,3274.14,Refunded
72978,Late Delivery,2904.32,Pending
72985,Late Delivery,3898.73,Rejected
72999,Changed Mind,2284.08,Rejected
73017,Late Delivery,2861.14,Rejected
73032,Poor Quality,1406.73,Rejected
73038,Size Issue,592.47,Pending
73054,Changed Mind,1998.3,Pending
73059,Damaged Product,1254.18,Refunded
73062,Late Delivery,2920.66,Pending
73067,Changed Mind,4000.62,Rejected
73069,Damaged Product,3673.8,Refunded
73073,Damaged Product,4263.26,Pending
73093,Size Issue,437.95,Refunded
73102,Damaged Product,4497.93,Refunded
73121,Poor Quality,1468.26,Rejected
73126,Late Delivery,3008.17,Rejected
73129,Wrong Item Delivered,157.59,Refunded
73141,Changed Mind,4182.04,Rejected
73148,Wrong Item Delivered,2536.94,Rejected
73153,Damaged Product,3028.75,Refunded
73156,Damaged Product,1025.87,Refunded
73160,Wrong Item Delivered,1285.13,Refunded
73172,Wrong Item Delivered,4984.85,Pending
73183,Changed Mind,1005.34,Pending
73184,Damaged Product,3396.71,Refunded
73188,Changed Mind,2388.1,Pending
73206,Changed Mind,3115.54,Rejected
73207,Late Delivery,4819.47,Refunded
73213,Late Delivery,1145.33,Rejected
73225,Late Delivery,3936.04,Rejected
73239,Size Issue,3281.86,Pending
73253,Late Delivery,2070.32,Refunded
73254,Wrong Item Delivered,924.83,Refunded
73260,Size Issue,1836.02,Refunded
73270,Late Delivery,3983.9,Refunded
73274,Wrong Item Delivered,4862.28,Rejected
73275,Poor Quality,4684.61,Rejected
73288,Changed Mind,2723.82,Rejected
73289,Size Issue,898.83,Refunded
73302,Late Delivery,4706.02,Pending
73306,Late Delivery,385,Pending
73313,Poor Quality,1493.52,Refunded
73344,Size Issue,4886.58,Rejected
73356,Late Delivery,1952.23,Rejected
73369,Size Issue,4498.21,Rejected
73371,Late Delivery,3592.31,Pending
73380,Wrong Item Delivered,2141.98,Refunded
73382,Wrong Item Delivered,3758.65,Refunded
73398,Damaged Product,1583.19,Rejected
73422,Wrong Item Delivered,726.03,Pending
73446,Damaged Product,3486.67,Rejected
73447,Poor Quality,3163.73,Refunded
73448,Late Delivery,2056.32,Pending
73449,Changed Mind,1481.73,Rejected
73450,Poor Quality,1264.74,Rejected
73452,Poor Quality,2510.75,Rejected
73463,Size Issue,1562.36,Rejected
73490,Size Issue,1507.6,Rejected
73498,Late Delivery,2023.1,Pending
73500,Changed Mind,4099.72,Refunded
73514,Wrong Item Delivered,4475.15,Pending
73522,Poor Quality,3400.96,Refunded
73552,Wrong Item Delivered,4949.76,Rejected
73563,Changed Mind,1857.53,Pending
73570,Changed Mind,4512.53,Rejected
73588,Damaged Product,1053.37,Rejected
73601,Poor Quality,3043.69,Rejected
73602,Poor Quality,1774.78,Pending
73605,Changed Mind,1544.51,Rejected
73628,Late Delivery,1897.99,Rejected
73629,Size Issue,3558.44,Rejected
73642,Wrong Item Delivered,3522.7,Pending
73646,Wrong Item Delivered,3926.73,Rejected
73647,Damaged Product,2529.7,Refunded
73659,Poor Quality,321.99,Rejected
73674,Size Issue,1691.45,Rejected
73687,Size Issue,4802.53,Rejected
73691,Changed Mind,1089.79,Pending
73694,Late Delivery,4033.88,Refunded
73696,Size Issue,3835.13,Refunded
73709,Wrong Item Delivered,3400.3,Refunded
73716,Wrong Item Delivered,4530.1,Refunded
73718,Wrong Item Delivered,411.08,Pending
73723,Damaged Product,4348.36,Pending
73734,Late Delivery,3945.44,Rejected
73736,Late Delivery,1832.57,Rejected
73746,Size Issue,2304.21,Refunded
73747,Changed Mind,2538.13,Refunded
73755,Changed Mind,175.78,Pending
73763,Damaged Product,4162.17,Refunded
73770,Damaged Product,1238.91,Pending
73775,Changed Mind,543.26,Pending
73778,Damaged Product,4032.46,Rejected
73789,Wrong Item Delivered,868.24,Refunded
73812,Changed Mind,961.9,Rejected
73821,Damaged Product,944.7,Pending
73822,Damaged Product,1100.04,Refunded
73826,Size Issue,1181.88,Refunded
73828,Poor Quality,367.3,Pending
73853,Size Issue,3981.04,Pending
73878,Late Delivery,4581.31,Rejected
73889,Poor Quality,114.68,Refunded
73899,Poor Quality,1288.18,Pending
73907,Poor Quality,3764.04,Pending
73920,Changed Mind,2383.26,Refunded
73926,Late Delivery,1305.14,Pending
73933,Size Issue,3879.51,Rejected
73935,Poor Quality,4190.01,Rejected
73947,Damaged Product,3127.92,Rejected
73954,Changed Mind,4096.84,Refunded
73966,Late Delivery,3762.81,Rejected
73968,Damaged Product,1166.84,Pending
73971,Late Delivery,3777.73,Rejected
73988,Changed Mind,4146.44,Pending
74000,Damaged Product,3678.84,Rejected
74003,Changed Mind,2632.39,Refunded
74026,Damaged Product,136.08,Pending
74027,Changed Mind,137.96,Refunded
74030,Wrong Item Delivered,3969.11,Refunded
74043,Wrong Item Delivered,3605.44,Refunded
74047,Late Delivery,1884.64,Refunded
74057,Damaged Product,1854.1,Refunded
74072,Size Issue,835.62,Rejected
74079,Damaged Product,4136.91,Pending
74094,Late Delivery,592.69,Refunded
74097,Poor Quality,2400.22,Rejected
74098,Damaged Product,2361.37,Pending
74102,Size Issue,4854.38,Pending
74103,Poor Quality,3590.85,Refunded
74106,Damaged Product,304.41,Rejected
74111,Late Delivery,2058.01,Rejected
74113,Changed Mind,2726.63,Rejected
74116,Late Delivery,731.43,Refunded
74129,Poor Quality,3490.96,Rejected
74137,Size Issue,4841.7,Rejected
74139,Late Delivery,2080.7,Refunded
74142,Size Issue,788.78,Pending
74159,Changed Mind,1589.37,Rejected
74190,Size Issue,920.21,Refunded
74203,Size Issue,4449.81,Refunded
74209,Poor Quality,4945.5,Rejected
74215,Wrong Item Delivered,1692.58,Rejected
74221,Poor Quality,3719.94,Pending
74233,Damaged Product,1923.81,Pending
74235,Size Issue,3851.68,Pending
74238,Late Delivery,2621.41,Refunded
74245,Changed Mind,1862.19,Refunded
74247,Late Delivery,4511.31,Refunded
74248,Size Issue,3182.88,Refunded
74298,Late Delivery,4808.61,Rejected
74299,Damaged Product,4993.18,Pending
74312,Late Delivery,691.27,Pending
74315,Damaged Product,1846.66,Rejected
74329,Size Issue,3077.51,Rejected
74335,Wrong Item Delivered,1771.9,Pending
74358,Late Delivery,4795.93,Refunded
74361,Wrong Item Delivered,1453.43,Pending
74372,Size Issue,1403.01,Rejected
74375,Damaged Product,376.52,Rejected
74412,Wrong Item Delivered,2177.49,Pending
74413,Changed Mind,4097.28,Rejected
74418,Late Delivery,794.42,Rejected
74431,Poor Quality,756.27,Refunded
74435,Changed Mind,1155.47,Pending
74456,Wrong Item Delivered,4185.81,Refunded
74461,Late Delivery,4900.59,Pending
74464,Poor Quality,3305.93,Rejected
74473,Changed Mind,2420.79,Pending
74502,Wrong Item Delivered,3910.07,Refunded
74511,Changed Mind,423.53,Refunded
74512,Poor Quality,3702.53,Rejected
74516,Size Issue,4880.52,Pending
74523,Changed Mind,4442.69,Rejected
74529,Poor Quality,164.85,Refunded
74539,Size Issue,4957.08,Refunded
74540,Late Delivery,2174.77,Rejected
74541,Changed Mind,1998.89,Refunded
74576,Wrong Item Delivered,2702.47,Rejected
74585,Changed Mind,1433.6,Rejected
74614,Poor Quality,4880.15,Rejected
74618,Late Delivery,4966.09,Pending
74621,Wrong Item Delivered,3592.85,Pending
74641,Changed Mind,1312.63,Pending
74680,Changed Mind,2783.78,Refunded
74683,Wrong Item Delivered,4606.17,Refunded
74685,Wrong Item Delivered,3386.64,Rejected
74690,Size Issue,3340.63,Rejected
74696,Wrong Item Delivered,2542.98,Pending
74706,Wrong Item Delivered,443.47,Refunded
74710,Damaged Product,4928.42,Pending
74712,Wrong Item Delivered,4798.1,Rejected
74721,Changed Mind,1113.17,Rejected
74734,Poor Quality,653.39,Rejected
74737,Wrong Item Delivered,2785.49,Refunded
74751,Wrong Item Delivered,4598.13,Rejected
74758,Late Delivery,2799.91,Pending
74762,Damaged Product,272.78,Refunded
74769,Poor Quality,4865.7,Refunded
74778,Changed Mind,4832.75,Rejected
74787,Poor Quality,1517.54,Rejected
74790,Changed Mind,3263.38,Pending
74791,Changed Mind,4039.84,Refunded
74796,Changed Mind,2904.21,Pending
74800,Changed Mind,1993.71,Refunded
74811,Size Issue,2614.1,Pending
74825,Late Delivery,4296.45,Pending
74831,Damaged Product,1846.72,Pending
74845,Poor Quality,4939.99,Pending
74847,Changed Mind,4091.38,Pending
74851,Size Issue,3713.37,Pending
74857,Damaged Product,560.29,Refunded
74859,Size Issue,667.79,Rejected
74865,Poor Quality,1587.45,Refunded
74868,Poor Quality,1048.73,Refunded
74873,Poor Quality,1796.61,Pending
74874,Size Issue,2893.62,Refunded
74885,Size Issue,2482.47,Refunded
74902,Size Issue,4940.65,Rejected
74904,Changed Mind,4834.03,Pending
74913,Poor Quality,1237.88,Rejected
74933,Late Delivery,4336.73,Refunded
74934,Wrong Item Delivered,2054.02,Refunded
74968,Wrong Item Delivered,3400.61,Refunded
74974,Late Delivery,3408.01,Pending
74976,Changed Mind,415.2,Pending
74995,Damaged Product,1409.61,Refunded
74998,Size Issue,656.34,Refunded
75015,Changed Mind,1327.01,Pending
75017,Damaged Product,3707.5,Rejected
75020,Late Delivery,4927.61,Refunded
75023,Late Delivery,1159.36,Refunded
75034,Damaged Product,3158.02,Refunded
75044,Poor Quality,1275.23,Pending
75047,Changed Mind,1353.17,Pending
75050,Poor Quality,2388.94,Refunded
75059,Poor Quality,383.34,Rejected
75061,Damaged Product,365.15,Refunded
75065,Damaged Product,919.57,Pending
75069,Late Delivery,252.59,Rejected
75076,Size Issue,2318.76,Rejected
75086,Changed Mind,3270.61,Rejected
75109,Late Delivery,4324.9,Refunded
75113,Wrong Item Delivered,1117.04,Rejected
75114,Wrong Item Delivered,1864.93,Rejected
75115,Changed Mind,390.96,Refunded
75119,Poor Quality,2091.79,Pending
75128,Late Delivery,1751.36,Pending
75138,Changed Mind,4634.63,Refunded
75150,Late Delivery,2880.3,Rejected
75152,Wrong Item Delivered,2904.17,Rejected
75166,Wrong Item Delivered,232.38,Rejected
75167,Late Delivery,2106.8,Refunded
75170,Wrong Item Delivered,4673.37,Refunded
75177,Changed Mind,2822.77,Rejected
75180,Wrong Item Delivered,2179.32,Pending
75182,Size Issue,2020.18,Rejected
75188,Wrong Item Delivered,3898.1,Pending
75192,Poor Quality,4429.49,Pending
75195,Late Delivery,3960.77,Refunded
75219,Wrong Item Delivered,2774.81,Rejected
75229,Poor Quality,881.03,Rejected
75230,Wrong Item Delivered,2037.08,Refunded
75237,Late Delivery,2088.49,Refunded
75252,Late Delivery,2820.69,Refunded
75267,Late Delivery,3886.41,Rejected
75276,Size Issue,2146.49,Refunded
75286,Poor Quality,3774.97,Pending
75293,Changed Mind,4957.94,Refunded
75294,Size Issue,1263.67,Rejected
75295,Wrong Item Delivered,2933.76,Pending
75297,Late Delivery,1659.6,Rejected
75306,Damaged Product,4017.01,Pending
75324,Late Delivery,768.22,Refunded
75330,Poor Quality,4904.69,Pending
75335,Changed Mind,4643.53,Pending
75338,Damaged Product,390.32,Rejected
75351,Size Issue,2024.83,Rejected
75372,Poor Quality,886.1,Refunded
75379,Wrong Item Delivered,1639.15,Refunded
75382,Wrong Item Delivered,3529.65,Pending
75387,Size Issue,1847.85,Refunded
75390,Poor Quality,166.66,Pending
75405,Poor Quality,1413.56,Pending
75415,Damaged Product,4416.98,Rejected
75417,Wrong Item Delivered,3791.56,Rejected
75419,Size Issue,3999.45,Refunded
75426,Damaged Product,317.56,Rejected
75439,Late Delivery,4387.09,Refunded
75446,Size Issue,3547.67,Rejected
75447,Wrong Item Delivered,4723.37,Refunded
75450,Late Delivery,1823.16,Pending
75451,Wrong Item Delivered,1327.52,Refunded
75455,Poor Quality,3587.77,Pending
75456,Changed Mind,682.32,Pending
75462,Size Issue,1996.41,Pending
75470,Changed Mind,3301.24,Refunded
75488,Changed Mind,354.12,Pending
75489,Damaged Product,1356.82,Refunded
75493,Late Delivery,1686.49,Refunded
75507,Poor Quality,4749.07,Rejected
75508,Damaged Product,3346.09,Rejected
75513,Size Issue,4022.59,Pending
75521,Wrong Item Delivered,4060.9,Pending
75562,Wrong Item Delivered,2051.88,Rejected
75564,Wrong Item Delivered,1777.6,Refunded
75573,Wrong Item Delivered,4212.3,Rejected
75574,Changed Mind,686.11,Pending
75585,Size Issue,4027.79,Pending
75591,Size Issue,1520.62,Rejected
75594,Wrong Item Delivered,336.37,Pending
75598,Late Delivery,2516.87,Pending
75605,Damaged Product,2179.84,Rejected
75622,Wrong Item Delivered,3619.65,Rejected
75626,Changed Mind,4335.17,Rejected
75629,Changed Mind,4583.26,Refunded
75631,Size Issue,341.83,Rejected
75633,Damaged Product,2207.58,Pending
75638,Poor Quality,2413.04,Rejected
75648,Size Issue,4975.43,Refunded
75660,Poor Quality,3961.05,Refunded
75667,Late Delivery,1949.98,Refunded
75674,Late Delivery,3922.28,Rejected
75679,Poor Quality,1449.77,Refunded
75681,Size Issue,3667.86,Pending
75682,Damaged Product,4566.83,Pending
75688,Wrong Item Delivered,487.64,Rejected
75690,Late Delivery,741.21,Refunded
75693,Changed Mind,4569.4,Rejected
75700,Size Issue,3735.13,Refunded
75701,Wrong Item Delivered,2715.63,Pending
75702,Wrong Item Delivered,2031.26,Pending
75719,Poor Quality,576.68,Rejected
75721,Size Issue,1033.77,Rejected
75727,Damaged Product,2107.25,Refunded
75732,Damaged Product,3892.19,Pending
75734,Late Delivery,3172.96,Rejected
75736,Wrong Item Delivered,3733,Pending
75741,Size Issue,1816.27,Rejected
75779,Size Issue,3027.13,Rejected
75782,Late Delivery,1758.17,Rejected
75784,Changed Mind,4490.64,Refunded
75797,Late Delivery,4916.01,Refunded
75801,Damaged Product,3355.56,Rejected
75809,Changed Mind,3135.51,Refunded
75811,Wrong Item Delivered,1131.39,Rejected
75825,Wrong Item Delivered,4818.52,Rejected
75830,Poor Quality,1371.24,Rejected
75845,Wrong Item Delivered,3528.46,Rejected
75852,Late Delivery,2486.83,Pending
75857,Late Delivery,4570.56,Pending
75899,Wrong Item Delivered,3970.73,Pending
75907,Damaged Product,3944.22,Rejected
75916,Wrong Item Delivered,2402.06,Rejected
75920,Size Issue,3848.77,Refunded
75932,Size Issue,1085.3,Refunded
75939,Poor Quality,2918,Pending
75943,Poor Quality,515.7,Rejected
75963,Changed Mind,1909.52,Rejected
76000,Wrong Item Delivered,449.97,Refunded
76004,Poor Quality,213.63,Rejected
76005,Damaged Product,3165.54,Refunded
76008,Late Delivery,1844.79,Refunded
76016,Size Issue,2284.85,Pending
76020,Damaged Product,3154.53,Pending
76033,Size Issue,2449.34,Pending
76040,Size Issue,4054.44,Refunded
76048,Late Delivery,2619.93,Rejected
76049,Changed Mind,3460.97,Pending
76053,Late Delivery,4466.8,Refunded
76059,Changed Mind,3924.34,Pending
76069,Size Issue,2259.35,Rejected
76076,Size Issue,4178.01,Rejected
76086,Late Delivery,911.68,Pending
76090,Damaged Product,2901.37,Refunded
76093,Size Issue,793.99,Refunded
76101,Damaged Product,2675.29,Rejected
